name,contrast,brightness,focus,sharpness,illumination
TA02_02.tif,0.7509568546842968,0.685375528763007,0.3171860283522961,0.5401103036960695,0.36527877582439
TS11_24.tif,0.5570832624738147,0.7970733527425433,0.03316999347254774,0.18073652101021384,0.8888576127428214
KA06_20.tif,0.6220854880425444,0.6510962280005184,0.055245403855509245,0.5932583375055727,0.9940034973295444
HA12_10.tif,0.7157564101861313,0.8369377586948236,0.04320688021478456,0.11371433808777406,0.9937173472172545
PS03_06.tif,nan,nan,0.01147588726109456,6.171970623041101e-07,2.8227347200318798e-05
PA08_08.tif,nan,nan,0.01147588726109456,6.171970623041101e-07,2.8227347200318798e-05
TA06_04.tif,0.9169373142875967,0.9483458661413922,0.10863617339341317,0.5411640855953113,0.8441168022753018
CS12_03.tif,0.4266116435639429,0.8169836622261033,0.04901459530352033,0.3652666751829344,0.7678410325436748
KS11_06.tif,0.6890089987366924,0.1527018350854049,0.0385742895822993,0.08069626596395267,0.12423449180782216
HA12_28.tif,0.9771996484912508,0.8916715162874573,0.14598591980260672,0.726316626268116,0.9474679614148598
PA12_07.tif,0.28229584454572487,0.9744474561201031,0.03385495312306444,0.0028454839075117847,0.986894481868975
KS01_01.tif,0.5948650031631072,0.1903540833592648,0.19026753542153424,0.26601733882993883,0.19581896598424312
HA10_29.tif,0.8799324581586894,0.7656194653206327,0.06632172373806769,0.15758242070822873,0.9225814303811771
TA07_05.tif,0.6271737811804131,0.19546987544655778,0.03814057795478111,0.3963585096095466,0.8299509286587214
TA06_24.tif,0.9103696358187432,0.96104999981227,0.1867709272851697,0.6243719582052913,0.8435203702855887
PA03_05.tif,nan,nan,0.01147588726109456,6.171970623041101e-07,2.8227347200318798e-05
KA12_28.tif,0.8318956794559271,0.3599613803530973,0.45382281532599866,0.8040094736365946,0.30674251168765926
KS02_24.tif,0.6293475666734805,0.8415287124583188,0.030144046979949712,0.6175879641620563,0.6907580994192918
KS02_29.tif,0.5208358426706979,0.49510101468389767,0.031774611359428676,0.43612722336530546,0.3572767616486956
PS05_15.tif,0.6698267257410494,0.9588312097867254,0.04752451707120846,0.006380138146781152,0.9974063387059252
PA10_17.tif,nan,nan,0.01147588726109456,6.171970623041101e-07,2.8227347200318798e-05
HS06_20.tif,0.9971849550965006,0.8851543038601983,0.03742179717608632,0.28559099778291774,0.3873101709583373
PS11_10.tif,nan,nan,0.01147588726109456,6.171970623041101e-07,2.8227347200318798e-05
HA02_26.tif,0.9599152696973878,0.6000328357309701,0.19354471973028475,0.7928674559271478,0.5722995722832733
PS12_25.tif,0.9567125671817585,0.9803341869606814,0.028191040588641605,0.6281486006542005,0.4877379756787325
TA03_28.tif,0.6132387435485178,0.826050884147659,0.0398201090483221,0.39311276617954505,0.8241868650717384
CA10_10.tif,0.9708429583348943,0.5494440948393776,0.11381542385183233,0.6121645892915677,0.8229351809291077
HA02_15.tif,0.9410921825860328,0.3474050955019278,0.07107033000123297,0.355882000152895,0.14258665312905705
PS04_13.tif,nan,nan,0.01147588726109456,6.171970623041101e-07,2.8227347200318798e-05
HA03_09.tif,0.7231726555769935,0.4779787849608911,0.05179283328103908,0.8277472262053005,0.6282426164882416
TA03_09.tif,0.7503974905694445,0.8956290049019078,0.053481884129579174,0.33386561647390534,0.8072116975964199
KA05_25.tif,0.7013232918800643,0.45232642347167074,0.04501143535723211,0.1531034683500233,0.9666514950297278
HA12_20.tif,0.9655059040519784,0.8285921978828004,0.15545240664994908,0.768381055826355,0.9813191240893763
TA12_28.tif,0.9692527465951841,0.9112127326628832,0.06258778438795923,0.6599218060485464,0.9538440160174784
HA01_01.tif,0.8187022763324796,0.8250960553151925,0.3053193659988381,0.7221390809882793,0.886886964150364
PS05_04.tif,nan,nan,0.01147588726109456,6.171970623041101e-07,2.8227347200318798e-05
HS06_17.tif,0.9599028161488103,0.9892211557542967,0.08423331294676639,0.27859267434473844,0.5302450319480682
CS08_12.tif,0.3691470410332031,0.2897097466623003,0.1021971010416314,0.36781487577726835,0.2971540287205712
PA12_23.tif,0.2781037090053317,0.006760831526291827,0.02255350193414326,1.7377639553938922e-05,0.028859401155365533
HS12_05.tif,0.8839950455631655,0.8432237041300448,0.09990318635027928,0.4915318014399867,0.49243213083232695
CS08_21.tif,0.49766617291118326,0.08167383429473256,0.03287125040189315,0.19543302724325243,0.13660355178018807
PS12_23.tif,0.984045909786877,0.9797218391348104,0.039804961418116916,0.6544720298296808,0.4502598954474711
CS12_06.tif,0.350597408251376,0.6442322223817,0.04534638463214612,0.6128534007834693,0.8147787933428785
KA03_07.tif,0.15355292068921114,0.4966971870553921,0.03542894392132499,0.5761384245130852,0.7833781149808892
TS12_30.tif,0.5395275460629048,0.7617238362881951,0.0542278743202771,0.34254857277746015,0.9929692027503564
HS05_05.tif,0.949707107988583,0.3148446083221311,0.0825896951598509,0.17498931773564388,0.386413656741002
CS08_14.tif,0.27545467448872996,0.014631045928221587,0.04187225341462518,4.791376323465139e-05,0.023352321170837072
TA06_08.tif,0.8708361160180618,0.9251967651056386,0.15789502000419475,0.5957332532501245,0.8532078708629104
TS03_08.tif,0.1763814573888437,0.6799242398252436,0.027810604983751423,0.31289956262814694,0.9983773670781163
KA03_14.tif,0.11540237664590072,0.38694611972203297,0.031544921889388684,0.6194217153946868,0.7196904100592153
PA05_19.tif,0.6713292875686774,0.3008171567520262,0.03569338186174634,0.15971666665352666,0.845513637083247
TS04_17.tif,0.4245678452918409,0.8336455915633414,0.031183579832558216,0.6201385416990941,0.9706327458977112
CS10_06.tif,0.5513277730481242,0.27086265988548264,0.07150914066080558,0.3310830590772639,0.19224899550822924
PS05_07.tif,nan,nan,0.01147588726109456,6.171970623041101e-07,2.8227347200318798e-05
HS10_11.tif,0.9867438592504592,0.5381338847668182,0.07845582458010568,0.4977436097868066,0.38337401095403867
PS05_19.tif,0.6108769459152965,0.3803234304336094,0.023487025228359104,0.07838592360859242,0.9958205408661496
KS01_14.tif,0.0839290152197076,0.023450734940539734,0.01974728613718382,0.18538133366941836,0.02432339132196718
PS04_09.tif,nan,nan,0.01147588726109456,6.171970623041101e-07,2.8227347200318798e-05
CA05_26.tif,0.8798287836281127,0.6228891917484087,0.040550168483325794,0.052627949821732245,0.5688189030304578
TS06_25.tif,0.7203770896967973,0.7831262404331983,0.03222427820590475,0.2345743246993241,0.8131109528003592
PA02_02.tif,nan,nan,0.01147588726109456,6.171970623041101e-07,2.8227347200318798e-05
KA07_05.tif,0.7336562730205467,0.08710020584835931,0.02599685034842273,0.4484748687468427,0.41296389066224
PA05_20.tif,0.6159596035649649,0.2972261314563689,0.02242455160955631,0.028736264600661886,0.8506119671264869
CA10_17.tif,0.8766040517588066,0.5944393960157831,0.046618243484889965,0.33997719380013025,0.9268515051079593
HA03_05.tif,0.6322578193094377,0.9494378370525668,0.03937627961443177,0.7507596853999625,0.393600533227518
HA04_02.tif,0.8276271836981164,0.7475838719942989,0.09167386731654975,0.6349684612393395,0.69488946424115
CA04_22.tif,0.8904110743535627,0.9899943015229584,0.05724941592553211,0.7236616232112423,0.6204762113544602
TA04_05.tif,0.857936253529821,0.9614953920496682,0.03151480587043562,0.7300798848860732,0.6714637654891873
HA11_18.tif,0.7364311058536037,0.18193343535210754,0.03555816882227884,0.2432506767685664,0.11360997939426046
HS04_25.tif,0.677235927148446,0.41657534069978097,0.021124737600668235,0.19865380288039167,0.6693981830546549
CS02_13.tif,0.6716030383313838,0.9979708512395533,0.1108809738568297,0.8101455542712237,0.997956571379755
KA08_17.tif,0.8039364971351759,0.3784567812486613,0.052565064314357014,0.6079955456350884,0.9129572759531128
PS02_25.tif,0.5251022465631985,0.33370656968668644,0.02510527974488307,0.31627232337958394,0.2689758063702347
PA07_13.tif,0.7201935556675833,0.686946792265598,0.02220581254718171,0.011177214480448753,0.8477211878796729
HS11_08.tif,0.3158423432449816,0.836273467567167,0.03383320154780692,0.018675804983469917,0.8786352026746703
HA02_30.tif,0.8611614030280343,0.7091318981666259,0.1183177033791703,0.6869897962492911,0.5659711785577628
TS04_10.tif,0.41910517196988695,0.8506953975441252,0.03084709905442402,0.6239865496151217,0.9576472621248359
KS10_16.tif,0.8522064996705343,0.37650030496747083,0.027750337634697364,0.4537867252725894,0.3447247400601009
CS12_18.tif,0.45303291556852987,0.7176796312751689,0.05776588704142045,0.5410568098974339,0.8473697088840589
TA02_13.tif,0.7788691364678187,0.6426764734301369,0.09864419410369601,0.2971678665706756,0.32298227185134
CS03_25.tif,0.5070366192959944,0.5861474420722632,0.03464636087729932,0.23471131385858535,0.9899926877552284
CS11_25.tif,0.5042470941145876,0.7500462121252638,0.041259875195233414,0.21569146513205334,0.8340381055254715
CS08_23.tif,0.5373462079713808,0.09363708311140262,0.049326742516790124,0.23162227873550156,0.14517820202021717
KS07_27.tif,0.02877688732446564,0.009325077356866985,0.032431739731634934,0.170791519304534,0.010636228580380498
HS02_11.tif,0.8890011870906991,0.7830747347854529,0.07489335475334045,0.3719429525565367,0.8456244272079786
KA02_13.tif,0.8447694880093615,0.6145493267018942,0.14861956185056413,0.6686133877073033,0.36064385939938
CS06_24.tif,0.9051657864541721,0.9134164329355282,0.0457572389881097,0.2204667349273876,0.5040218255018167
CS02_30.tif,0.6671636795544995,0.9637982220699253,0.06048361733841147,0.6071371147773867,0.998500042203272
KA03_26.tif,0.11572424018833853,0.4925737897962009,0.05143605858537718,0.5368874339362943,0.853850475230968
PA11_14.tif,0.9017207404335457,0.919987650314321,0.03165114503453542,0.22252983034734342,0.9771301446689177
KA03_12.tif,0.15850780444153842,0.44981159985830216,0.05341086900613504,0.5722217932768785,0.7561136053063052
HS12_03.tif,0.93171555371211,0.9820780232007716,0.09659348824498651,0.39305760517874866,0.6767702435119488
HS10_20.tif,0.9922346834478706,0.6697483131264523,0.07321288549451246,0.18238440092822447,0.6736845804922267
KS01_29.tif,0.26066936862856843,0.10825434604851045,0.10968120044200469,0.6509858219056217,0.10919486975312957
CS10_07.tif,0.5395819163648277,0.26544008148702136,0.05561845956793583,0.3483543347876177,0.1998972472611437
TA08_13.tif,0.6180945153805373,0.4913744884099395,0.05255410390745443,0.5020827484181714,0.9961618335991597
KS07_04.tif,0.014384769020491517,0.007591763376137559,0.02502289346969655,0.18519013945461696,0.00853366892943151
HS01_13.tif,0.9556051095280202,0.9452866010114891,0.04125915557568252,0.4031945004575041,0.5997005159405296
CS01_06.tif,0.7701302262672163,0.09823531739230046,0.02844405482391473,0.16194488648582825,0.12338517838124333
KS05_03.tif,0.07639096593278982,0.0748275021798175,0.060481485241678276,0.24247019082774734,0.13873874802510863
PS04_16.tif,0.2757946739439295,0.8009651757057357,0.016470559456566294,0.24260348294651304,0.9984790225368253
TS06_22.tif,0.693805343173721,0.6266574280917792,0.027407620498582003,0.3133306572453005,0.929333535783408
HA12_27.tif,0.9981078224075154,0.8557301554522969,0.12417005588682364,0.6422810518985456,0.9759244658823483
KA06_25.tif,0.7605196931460423,0.7485137384585793,0.09269047785093656,0.5736282184380508,0.9973293677125405
TS05_06.tif,0.20297941352423673,0.17883435814393278,0.04402518560800693,0.1640504781220718,0.7634466639446063
HA03_25.tif,0.5771576392043467,0.7778426675927763,0.10755883558177853,0.7711834929875269,0.9891775426775072
HA12_21.tif,0.9993987786410932,0.9485740391630815,0.057182032348208074,0.49516196981312055,0.9779046212427299
KS01_09.tif,0.10696410958741587,0.021238890248030832,0.047938781309423376,0.19990297107531488,0.02154331543447034
HS02_30.tif,0.9330079172614467,0.8131762732804173,0.030931150453364482,0.37856002965914404,0.8422667555064977
TA03_23.tif,0.6141742327004744,0.838348438694458,0.039600306268697975,0.32699928515570437,0.8278140973227012
HA08_04.tif,0.8045995904996379,0.5890714158635071,0.06559642266876689,0.53406998092369,0.8973140805377432
CS12_22.tif,0.6166767845920758,0.7263434568408162,0.08836781263065224,0.5682451123711478,0.8360826209718129
KA03_29.tif,0.11006426670594105,0.4899000816323123,0.024136364013043456,0.3928861016129473,0.9494998440352047
TS03_06.tif,0.14905548606109179,0.6638375688804491,0.020112840546807703,0.22809052776732883,0.9997843031380069
TA03_30.tif,0.6994483631794692,0.868055461418344,0.09283735929782183,0.5838270597535726,0.8189289596075553
KS07_29.tif,0.0291092730892201,0.009901558615017042,0.02220378316364377,0.16889759307245056,0.011891867818009329
HS05_14.tif,0.9883398612911938,0.7686661797578156,0.05476905205176488,0.3920123589556665,0.8630176278719504
PS12_13.tif,0.27850011227721483,0.4340970099226476,0.026764044502376315,0.0009304893865593432,0.11452649669484154
TS05_04.tif,0.15926012282010021,0.1895120743587083,0.029165036327971527,0.02237647279996031,0.7101693855941661
TS04_27.tif,0.3900388611784211,0.7873564455202643,0.043428945806237115,0.413627216611754,0.9597906539283483
CS07_01.tif,0.11451760134585565,0.04100126811689009,0.03202496200787976,0.24724430428466163,0.06917024700643842
TS08_17.tif,0.5270628252178937,0.17550713884058833,0.03586779359786579,0.6826284879266846,0.26834855870181745
CA08_14.tif,0.6673597493803567,0.2729967447898016,0.0872254456635694,0.5920108277593091,0.8427482375062679
CA08_26.tif,0.7107127048925409,0.27545667054669465,0.03402824139268604,0.34221557305705885,0.786819988647313
HA01_24.tif,0.7352730501299218,0.7576959505354308,0.01758532390231505,0.30178252608904277,0.9916080729754911
TA03_18.tif,0.5936778422026048,0.8720325223548888,0.0313614279535723,0.29623515675141554,0.8065860161206815
CA12_20.tif,0.60582829931128,0.6857082627259885,0.1633929737740603,0.7128402810798814,0.8362957146457061
TA11_18.tif,0.5138616009862172,0.9366993164053861,0.06653968065452878,0.2499349253210771,0.9902979859005764
HS05_26.tif,0.9623924305527514,0.6242078710532075,0.06023186587258318,0.35881056911778514,0.8241139385734165
CA02_19.tif,0.8269014026704711,0.6571256801653778,0.03436205997493274,0.317409682927265,0.45454088470419785
TA04_28.tif,0.9288753442721878,0.9555442692299303,0.028271271821732086,0.6765048727980395,0.6149757319455081
CA12_28.tif,0.5275570310405334,0.660693794101517,0.07356646248335211,0.6249047194150598,0.8387016565897418
PS05_10.tif,0.2759886042846256,0.0009713364693717762,0.021171252871467174,1.4677854228688673e-05,0.0016749669075279813
TS07_13.tif,0.11972554585805374,0.07540361852883963,0.01869679176684795,0.1919823515441823,0.28890507221656114
HS03_22.tif,0.27568821861139786,0.22214341850921537,0.04215781248885969,0.429293663324635,0.1556170651893716
CS12_02.tif,0.5072988272879569,0.8562693140183057,0.07927274345531002,0.47347918321609456,0.7816511751762333
HA11_04.tif,0.7180804609147247,0.9079165176601571,0.04633705090740009,0.20736168526612964,0.8027267000529243
HS01_21.tif,0.8131483686790093,0.9359575000664613,0.06917648010787954,0.3947409801756784,0.8515288308378487
KA11_18.tif,0.4489392402814715,0.8245757531089319,0.038349386165901445,0.36189865454638986,0.9999715060011644
KA12_04.tif,0.8413419321400877,0.9922638858776057,0.5123457361538276,0.9074771505975412,0.9985367991902152
HS08_30.tif,0.9566455982412695,0.6649081007004142,0.02623332332093027,0.16134286459800504,0.6831190677024528
HA05_01.tif,0.6876348749491608,0.30957352273046185,0.08974983804651548,0.10390948803683012,0.9997558843451049
KS01_07.tif,0.18971598356920394,0.021238409121209008,0.022854564856532457,0.17001813235942553,0.018752011024603547
PA11_22.tif,0.5207923973223925,0.9705141903951217,0.03477556287956596,0.10606710377077408,0.9348779407309097
KA06_09.tif,0.7084862999706345,0.8799320807073363,0.12217396769319697,0.6189845222343723,0.8528575151317259
PA08_27.tif,0.6754352259399603,0.1587123857581575,0.02011483000300117,0.4439269176942605,0.6797196185189536
HS12_30.tif,0.7660743326376238,0.9494488494465887,0.16196132414523245,0.5961621110927309,0.8890605814818071
TA07_13.tif,0.6376789030444597,0.18309073799571726,0.03443371319353228,0.1745163260084524,0.8049438384688583
CS03_24.tif,0.46438597000389625,0.5792888089365156,0.032321946493321305,0.1428835079856144,0.9872398676736209
PS04_19.tif,0.3531640625108393,0.9490741458803282,0.01961951318439114,0.6506774154368214,0.986646690009368
KS02_01.tif,0.3670462015122461,0.4370024517054286,0.06646972020353817,0.30652514742341097,0.39247166888513135
KS06_17.tif,0.2821948913493173,0.6758540152453587,0.06417065443577465,0.06162658247573356,0.44679028550103816
CS03_06.tif,0.7650563451647352,0.517755553045902,0.028637386597232355,0.22457629038750748,0.9998213426608534
CA04_04.tif,0.9359300816727768,0.9900141581004063,0.05164678656103751,0.660864377217138,0.6042306394488011
KS10_05.tif,0.807169185780783,0.26409283014694224,0.05523831030433564,0.29772850918402227,0.19388915338882
CS12_30.tif,0.37925510732717516,0.7297390995090458,0.049038750935200534,0.44774726263739745,0.8041711057535902
TS07_02.tif,0.09557004465961012,0.05920172030799113,0.02095721618102866,0.23327773207034733,0.17606481433017354
KA04_29.tif,0.4805487611493534,0.9750538135724751,0.05924818437138767,0.7695824942207424,0.9834990311606955
TS08_27.tif,0.623491927182007,0.20613799001518818,0.05460818079761723,0.6940733015404306,0.4466336420733177
PS08_01.tif,nan,nan,0.01147588726109456,6.171970623041101e-07,2.8227347200318798e-05
TA02_25.tif,0.7701986892706775,0.36342243478902836,0.05605024407436022,0.29133777913274295,0.14456934848109518
TS02_02.tif,0.741782571469499,0.9774957017875181,0.1028966007370751,0.274433498384332,0.7549360290718101
PA12_16.tif,0.6743219480188463,0.8462053959598628,0.044711512930334284,0.5032289411767632,0.9338375276377682
KA10_10.tif,0.4951900288481229,0.4007711226745575,0.045032329847335455,0.5216562947594139,0.6205617457421584
CA08_03.tif,0.6862932614895356,0.2534952866306084,0.09950196491564278,0.6777106012668583,0.7040271957810584
HS02_27.tif,0.7655868509175605,0.9796088717504869,0.01712112623071023,0.01955408981305076,0.9744599378745934
CA01_26.tif,0.6921623265484347,0.7006623829964541,0.06266588125658742,0.7293720417986165,0.8708553317162596
PS12_20.tif,0.9801533351955258,0.9692897170460402,0.02635567841034733,0.7398420483129488,0.4207871333816158
TA06_26.tif,0.8962382891093452,0.9631067236842623,0.1424539532677644,0.5928826413295478,0.8377970355045555
TA04_29.tif,0.921712547225429,0.9408959542760906,0.03138544620135856,0.6965143100614992,0.5969602777221489
TS01_05.tif,0.5903408702720749,0.7148968087214329,0.12423260188948167,0.6858212682647611,0.8809319377620668
CA07_07.tif,0.31847442137507215,0.1229673254168111,0.03469618266013941,0.4481335447161965,0.5268587998117708
HA07_10.tif,0.5196393930759845,0.08932348096578524,0.023495905442765936,0.21164878187279362,0.05667035587575079
KS11_09.tif,0.6884067932053624,0.07213296731159063,0.039553316027979186,0.1713660203339815,0.047232065855292625
PA08_26.tif,0.6707431259721555,0.1821081362445239,0.01917064927871623,0.39242281085780384,0.7152552789829952
CA04_26.tif,0.9503631317067911,0.9887885486041236,0.0774261071283403,0.6729371579941487,0.6058501118438642
PA01_28.tif,0.8941095400270047,0.8938355319908855,0.10464945981007814,0.5495671394100867,0.976398520011387
HS02_28.tif,0.9914042089485152,0.9076347661021678,0.028700327298396375,0.1596024606614462,0.7934785133562061
KS10_01.tif,0.7935698206039286,0.2589403008857153,0.0572280692962925,0.26563456971650334,0.1898633909446067
KA12_21.tif,0.8420293400517076,0.21318086785020282,0.22414977317855794,0.5935371939868114,0.19308261273818253
CS01_05.tif,0.5704035308078169,0.11603429301664385,0.026708913363172944,0.16989101370149615,0.1444160942677925
HS02_17.tif,0.868746356111336,0.9000028827614952,0.02169112474331099,0.014828468632720554,0.9999846297889671
HS12_19.tif,0.6842567477131534,0.9904857375419456,0.1265658850606503,0.49730940977696475,0.7934077311755394
KS03_16.tif,0.08909698869955134,0.21805444252778522,0.02493506308021087,0.5235474667852151,0.32302192643866057
PS03_16.tif,0.5706116203571769,0.9843818705388978,0.0278896252624804,0.4933775158591275,0.6539886843534165
PS04_05.tif,0.278274739760568,0.7463604428630719,0.04102993897608949,0.007142084425873592,0.6900588643763496
HA03_16.tif,0.904562383801231,0.907633072761765,0.04912715762743839,0.4836921750801817,0.4435182252809605
HS10_04.tif,0.6366652823785471,0.18610320859945434,0.018954188951138526,0.2613694262460435,0.13120508192093308
CS10_17.tif,0.36898717104129375,0.37055214643264855,0.022527486938722488,0.21841243851622227,0.32730658434839627
PS06_18.tif,0.8401178209321177,0.7823570359937737,0.04435521233968173,0.30596440910019884,0.956332138124911
PS06_17.tif,0.830203662307616,0.7597176838208726,0.05655654434345311,0.3573568556157992,0.9739594885831336
KS06_02.tif,0.9173313339299405,0.6233363319483491,0.16007173142171943,0.350480007562839,0.7124593460400892
CA06_24.tif,0.8186937424122507,0.9059400472348524,0.1299447598922484,0.47017127353420884,0.8622471320798214
PS06_24.tif,0.7513588058845053,0.6667145292962353,0.03506151147915118,0.13092875048906855,0.9939468404480067
PA02_15.tif,0.8829989450002371,0.6083796121993288,0.031844466934578444,0.23691540037804296,0.39047589023340673
CS05_19.tif,0.6306343860590613,0.20559931100794723,0.04998181358069326,0.07977920631695881,0.6974605394895391
KS07_03.tif,0.014218293254919306,0.0075899636073692356,0.024793956229517043,0.195663625995223,0.00835321482357319
HA10_20.tif,0.9457837665825233,0.7329713480790954,0.07082230120952651,0.21900683412223249,0.9477632919440677
KA11_16.tif,0.4500461072498221,0.8160549813592948,0.05034750814162571,0.14711502967387277,0.9982491586112806
TS05_25.tif,0.14260320858921313,0.17547533473955956,0.023307263460437468,0.010319531336194395,0.7697810568894683
CA05_24.tif,0.9136486434682844,0.7348614938899937,0.034928736428581436,0.059109209210628115,0.6616193759985003
CS11_20.tif,0.5067239840535316,0.7896158686946488,0.034269022372387804,0.1955391612330695,0.8389581319502635
TA08_05.tif,0.5966135099025073,0.5049258688094925,0.10321882033431654,0.5074705949199703,0.999352292291634
KA02_23.tif,0.8752040832325415,0.9313434052102549,0.08985401086562861,0.4927285584724565,0.7479849961220746
HA05_25.tif,0.7447082370584006,0.3129829671182661,0.05954168469417681,0.24704617154326908,0.968003716847778
CS08_15.tif,0.27548171169443536,0.0017307683186633482,0.04130416963647742,9.243306738360786e-05,0.00363716588094169
CS01_18.tif,0.480766458965709,0.5098798448628509,0.024725057646899216,0.4560191829971613,0.7644057815184475
TS02_08.tif,0.7470353327699337,0.9813761290938202,0.09743310080081394,0.49763299815417916,0.7844089843334651
PA05_30.tif,0.6740300770728244,0.2909834563736935,0.029436178663507066,0.2943570502034596,0.8117746687879563
PS04_18.tif,0.35601543939400987,0.9184538238266442,0.02034529715268271,0.579674638709625,0.99452870612488
TA12_26.tif,0.9402310161976636,0.9350600302898362,0.04731857207973134,0.7174171805407922,0.9447863285658137
CS03_22.tif,0.5133913471401418,0.5666364331809598,0.02391872641323549,0.1743069186336922,0.982048366993766
PA10_03.tif,0.7563921198261062,0.9587751118902917,0.033324123863147696,0.03433525896616813,0.9955439680056543
KA08_01.tif,0.6048913404663044,0.2443342209181313,0.05193566613096832,0.6320059512948557,0.6979858613006523
PS03_22.tif,0.6654911117720776,0.9423168873642023,0.021789199232418878,0.45744085689222636,0.5585775570850469
KA01_01.tif,0.4030143779224898,0.2905947127326945,0.052428435521564794,0.3277233773183099,0.3226594759536844
HA11_07.tif,0.7243664498373286,0.6343967571082232,0.05308467999300881,0.1671294352626671,0.494244329970548
CA05_12.tif,0.3480772365945535,0.2257471131159849,0.050526079046722655,0.09100641211577462,0.7745611086789665
KA06_14.tif,0.627889320931438,0.7399084363169093,0.05358173316740135,0.44904277854514046,0.8804245589861973
HS02_18.tif,0.907271567582524,0.929441692662703,0.051775042437468666,0.2461540944136834,0.9974825518284794
PA11_21.tif,0.5567329114454648,0.9994896693228907,0.03358953835349314,0.13296370294163573,0.9271735685618802
TS08_25.tif,0.5434147797597983,0.16604781306777225,0.02586423764076516,0.6813828410968243,0.36262528038421327
PA10_01.tif,0.7672901410825249,0.9863228801632509,0.0309478532901986,0.13525113626769056,0.9970843226926391
PA05_18.tif,0.5913516897394584,0.2916480652836036,0.021306967338386343,0.05878213376791787,0.8438553308880448
TA04_21.tif,0.8497297303727024,0.963944219575364,0.03087763530784484,0.7182446729426187,0.6478697401315118
HA04_28.tif,0.9635167901755537,0.8883572217603974,0.061197311518894036,0.6596975861202924,0.4787620035363085
HA11_20.tif,0.445279868367357,0.9366398188532608,0.04372472668698714,0.01318946999435162,0.8830883310239471
TS10_17.tif,0.8810132822085096,0.4131865235601,0.0644703365230857,0.27590889746695507,0.5038359865797681
KA10_17.tif,0.6040074449321627,0.414002155012836,0.043434948534525224,0.5672723183018434,0.6151250330104849
PA07_02.tif,0.27573583575208777,0.038711214967974944,0.016332844734326283,2.1364651046604083e-05,0.0281203926128082
TS01_03.tif,0.5792518190246391,0.6750115147914909,0.08679294442320541,0.4378132019931721,0.8827951718863649
CS12_08.tif,0.3946164693672207,0.6938789269648109,0.06191298440994693,0.5964421296595223,0.8174093826061405
CA05_14.tif,0.31276127278998594,0.7412680095667181,0.053995180720872976,0.3285500209581237,0.7538879771684008
PS08_14.tif,0.01181738778356533,0.11071191081697128,0.014701683385264001,0.2402151962978751,0.10106533521675819
PS08_20.tif,0.016404153748958115,0.029807091828074093,0.014823082802275785,0.2374739351654184,0.017021085806720473
TA05_09.tif,0.6372324742530304,0.29714723682276273,0.07086450884203607,0.4103117250094268,0.933934155851979
CS10_12.tif,0.4007701359852751,0.3535050416889375,0.022777337797114373,0.3845902183757971,0.2686496488499484
