name, eval
KS01_10.tif,1
KS01_11.tif,1
KS01_12.tif,1
KS01_13.tif,1
KS01_14.tif,1
KS01_15.tif,1
KS01_16.tif,1
KS01_17.tif,1
KS01_18.tif,2
KS01_19.tif,2
KS01_20.tif,2
KS01_21.tif,2
KS01_22.tif,1
KS01_23.tif,2
KS01_24.tif,2
KS01_25.tif,3
KS01_26.tif,3
KS01_27.tif,2
KS01_28.tif,3
KS01_29.tif,3
KS01_30.tif,2
PA01_01.tif,2
PA01_02.tif,1
PA01_03.tif,1
PA01_04.tif,1
PA01_05.tif,1
PA01_06.tif,1
PA01_07.tif,1
PA01_08.tif,1
PA01_09.tif,1
PA01_10.tif,2
PA01_11.tif,2
PA01_12.tif,3
PA01_13.tif,3
PA01_14.tif,3
PA01_15.tif,3
PA01_16.tif,3
PA01_17.tif,3
PA01_18.tif,3
PA01_19.tif,2
PA01_20.tif,3
PA01_21.tif,4
PA01_22.tif,3
PA01_23.tif,3
PA01_24.tif,2
PA01_25.tif,2
PA01_26.tif,3
PA01_27.tif,3
PA01_28.tif,3
PA01_29.tif,3
PA01_30.tif,3
PS01_01.tif,1
PS01_02.tif,1
PS01_03.tif,1
PS01_04.tif,1
PS01_05.tif,1
PS01_06.tif,1
PS01_07.tif,1
PS01_08.tif,1
PS01_09.tif,1
PS01_10.tif,1
PS01_11.tif,1
PS01_12.tif,1
PS01_13.tif,1
PS01_14.tif,1
PS01_15.tif,1
PS01_16.tif,1
PS01_17.tif,1
PS01_18.tif,1
PS01_19.tif,1
PS01_20.tif,1
PS01_21.tif,1
PS01_22.tif,1
PS01_23.tif,1
PS01_24.tif,1
PS01_25.tif,2
PS01_26.tif,2
PS01_27.tif,2
PS01_28.tif,2
PS01_29.tif,3
PS01_30.tif,3
TA01_01.tif,1
TA01_02.tif,1
TA01_03.tif,1
TA01_04.tif,1
TA01_05.tif,1
TA01_06.tif,1
TA01_07.tif,3
TA01_08.tif,3
TA01_09.tif,2
TA01_10.tif,2
TA01_11.tif,3
TA01_12.tif,1
TA01_13.tif,2
TA01_14.tif,2
TA01_15.tif,2
TA01_16.tif,2
TA01_17.tif,2
TA01_18.tif,2
TA01_19.tif,2
TA01_20.tif,2
TA01_21.tif,2
TA01_22.tif,2
TA01_23.tif,2
TA01_24.tif,2
TA01_25.tif,2
TA01_26.tif,2
TA01_27.tif,2
TA01_28.tif,2
TA01_29.tif,2
TA01_30.tif,2
TS01_01.tif,3
TS01_02.tif,4
TS01_03.tif,4
TS01_04.tif,4
TS01_05.tif,4
TS01_06.tif,4
TS01_07.tif,2
TS01_08.tif,3
TS01_09.tif,1
TS01_10.tif,2
TS01_11.tif,2
TS01_12.tif,2
TS01_13.tif,3
TS01_14.tif,3
TS01_15.tif,3
TS01_16.tif,2
TS01_17.tif,2
TS01_18.tif,1
TS01_19.tif,1
TS01_20.tif,2
TS01_21.tif,3
TS01_22.tif,4
TS01_23.tif,4
TS01_24.tif,3
TS01_25.tif,3
TS01_26.tif,3
TS01_27.tif,3
TS01_28.tif,3
TS01_29.tif,4
TS01_30.tif,3
